id,class,y1,y2,y3,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
200349,,,,,0.197804878,6.83E-05,0.113109368,-591.8792412,98.86816059,-591.8905008,-591.878297,3.765743862,2126.936522,319.6662877,966.5458076,416.2980328,1199.455618,3404.87131,3053.896756,117.9196916,3914.892886,2.063881995,1584.61916,163.3398037,4525.905444,1972.600002,1225.182609,14050.16982,20276.73895,9209.54333,9205.575968,822.3533684,4382.027919,826.9234022,16077.96463,2583.991944,28387.69087,37971.51606,16904.37545,5133.5382,35877.0749,22357.93423,283.7142806,3430.429028,10860.28657,12730.28671,1302.279448,2335.253455,160.2877092,356187.0357,29584.77115,55901.26475,6933.83438,73.72022275,14929.19935,3991.277224,29532.42375,14951.35354,13424.00947,12834.16832,1750.578712,7857.470233,1332.572105,4666.530364,7196.019112,8640.139264,2072.479225,5161.703669,24006.57975,206.1541787,5578.704249,227.843385,8775.813154,6805.758369,30720.11704,10417.54155,15264.65751,1320.740396,41981.49431,4969.307707,1226.592229,5124.645119,27664.47768,7711.037353,11132.80734,4185.393559,77511.98807,8069.118342,4818.145679,26456.37442,13882.74839,12815.67314,7.94030492,38.34601906,154.4783063,52.862187,470.8669416,2562.772702,3723.118283,23987.45756,858.1410358,13319.37375,14129.23054,486.8379494
200350,,,,,0.201771277,6.61E-05,0.108501119,-404.6495196,89.36194501,-404.6612849,-404.6485755,3.087928794,1418.109106,788.8411094,22.03198978,2353.157253,2064.768713,2391.146894,1277.128783,117.0719061,5869.520927,147.8601393,999.9832365,81.46726045,1524.384043,3615.13452,8708.376998,40206.75364,799.9966991,3777.670743,8197.246644,19151.46224,1780.532692,3386.227874,14157.4864,2897.619131,40954.12822,1981.299191,10638.79994,27521.46656,26967.79862,37080.40313,6266.209395,2087.963521,574.103262,3722.159724,1631.225964,1936.304875,408.7649826,124458.2322,15831.11676,9112.440316,6712.504091,305.9707176,16656.2997,197.1351067,33785.68318,13256.92571,36094.23328,7705.601747,4345.95631,755.7810317,339.7701396,17737.07208,2754.748543,19317.08611,10799.89746,11044.24715,40846.3269,1.03983403,7188.31716,523.2533375,2129.071653,13623.80213,7013.529916,4568.148066,10517.9627,1423.941602,15008.5182,2917.814981,1604.575801,4580.835652,23480.18917,7581.749596,4678.190882,597.1783503,285381.2809,9361.458382,13017.31844,30816.66704,1454.951869,5515.536983,4.558207853,21.09559856,120.7305216,45.03511353,244.8524584,1889.118125,3480.587764,12001.37722,43.06641212,40835.70425,14191.21925,371.2326406
200351,,,,,0.191399413,6.11E-05,0.093164748,-420.6140977,89.37288347,-420.6244409,-420.6131535,2.841420201,1192.349773,500.3242782,64.98807895,2444.794239,443.1419233,374.9079221,2491.665618,96.47002397,652.2003576,43.49135233,1796.627449,518.5750028,2151.055642,176.4366408,7957.453875,5111.658128,48955.18484,360.5614595,6243.932028,18697.7644,1633.418173,1261.38199,5663.292302,2452.653445,13254.28385,22345.2921,47327.62801,19986.6665,28375.56492,15713.23721,5011.418633,2211.801438,7729.891451,675.8958807,1678.072045,3798.69624,976.3473684,220730.2908,23794.59088,77399.46909,8690.094536,363.5466834,17198.41201,1763.929311,36409.11177,16565.52524,1972.74994,9334.454178,3361.582091,7073.912631,5225.447393,20013.3932,1819.672902,1769.384994,11737.5597,10479.9258,55171.04399,116.3357979,3327.672486,1661.110933,8404.187018,17891.6839,8861.414592,18895.03479,1941.534032,865.1249257,25947.8537,3776.415844,1054.025947,2354.95472,21357.03486,6165.532244,10846.09319,5356.119258,508191.4114,11336.43784,19513.15024,18096.49985,16573.29465,12016.28814,13.11042628,8.035128215,155.3738781,8.780222581,1032.010243,1705.061538,224.1358739,12891.49966,1515.263396,15350.20984,21900.33296,504.8663375
200352,,,,,0.228035564,6.82E-05,0.130980678,-460.7627308,107.660075,-460.7735833,-460.7617866,4.139648938,1819.934124,441.0519975,1177.186243,2523.932266,1209.850156,3209.228122,1254.721881,4.40374456,4319.779581,91.27460758,3382.760375,423.900209,3522.212358,317.8775731,12163.79265,5887.697035,49501.39028,2359.605401,56.66162113,13408.93946,4502.131616,289.8126598,2763.728399,70.92573637,19932.30087,44678.98947,15265.17526,620.0825272,11223.01751,42668.8692,3092.058259,1860.721709,4159.50975,12827.66173,467.2108487,9814.821935,373.9782701,306596.9879,8418.156974,39768.25522,3761.841079,683.3738664,2140.023448,2911.553544,19996.94235,19133.4027,13784.17398,12766.23353,4776.522633,8974.319122,6282.816452,17940.22609,1361.036349,1360.035732,1192.039384,4446.863849,22175.45299,285.7643685,8531.479721,1519.001661,1998.500816,10986.31455,26917.53959,13909.61568,267.3407291,501.2065445,3564.587,1040.399164,1255.9815,4788.529961,24462.31431,18617.50178,8846.120911,3922.306425,457043.8957,9632.262649,18204.31469,15703.91965,27268.54112,7715.263659,5.333960199,10.72913124,64.39869687,42.30155364,792.8244569,131.8711939,3634.556728,20489.03541,2740.353234,38603.5875,592.4824462,183.3053306
200353,,,,,0.282837541,7.88E-05,0.134578992,-447.1901455,117.7493908,-447.203914,-447.1892013,1.144101795,2685.60632,518.1939295,1329.228759,2241.18845,1053.425086,1305.367973,50.97568068,76.8298415,3567.314216,303.5391468,555.4473796,883.0335674,3941.198238,1297.901005,9025.38245,42834.75176,64740.49167,6750.280041,7592.684041,10014.54478,4261.480205,882.7936393,4650.025775,2235.803346,20516.84641,45927.90658,10000.57553,12345.32979,69060.88675,9128.740573,3897.625396,1000.324564,8719.060867,2141.406345,337.9589024,7480.060949,806.2820641,359537.1781,3120.043743,62547.47661,4896.296435,224.732878,16683.56409,5298.364742,34051.1307,7035.208771,10022.77943,12048.61328,7674.098864,3866.73711,5437.94053,15801.00872,1599.368537,16809.94469,11991.86308,9825.071616,46473.16422,457.7834011,6370.790037,1496.898708,922.8763442,9804.724942,20873.06747,2460.946154,12147.13383,95.37543794,9610.809499,3909.89933,6185.915686,3266.505436,30754.43716,3177.475044,18388.13585,3226.403562,469625.3745,10599.36699,26503.10715,19175.64341,23427.49852,2635.063333,0.752323706,22.03866145,54.61971574,65.04799674,530.5542019,2076.957963,2983.575555,26344.88345,815.8236696,23447.23337,5373.238468,550.991728
200354,,,,,0.170448801,5.56E-05,0.125296063,-419.5296233,78.7944844,-419.5392162,-419.5286791,2.27169685,1165.076936,90.52026876,937.892251,1460.276203,415.7574279,4354.868005,2623.364366,37.5944624,3647.577302,236.3725538,1486.239482,84.59555583,3005.807963,1081.591533,4372.052431,14655.44294,67869.92229,2854.202582,9036.216473,22470.04835,3113.259505,877.7940725,3022.948338,1782.122597,10763.05929,47538.31575,553.2598669,16447.20521,45508.84481,11445.07324,7107.739821,1135.617981,7305.045159,1421.932066,1685.509478,3003.967702,61.24066877,233254.6008,12385.86585,10584.83457,6547.519022,635.9116936,3014.990278,11002.03563,33819.21436,12982.24502,8015.039336,6560.400453,3402.627442,3972.369682,3144.421703,2562.43931,1812.721736,2756.592091,8639.927734,9155.420616,26731.04951,98.37331007,5830.631079,189.906095,4093.039117,13024.18459,25582.01676,8381.968089,16248.43717,556.57524,42893.97227,1446.745352,4454.791142,2890.546015,26460.45748,12185.92092,11422.00851,5380.451064,499939.3881,6611.171142,11578.95414,1034.959794,7435.319307,1124.503842,13.17983981,19.86622454,193.216615,58.57718266,462.0763927,1531.517576,434.5577314,13905.39494,395.136427,30591.45331,8290.837934,596.4540231
200355,,,,,0.159372571,5.28E-05,0.142898187,-439.3639294,75.87540673,-439.3725757,-439.3629852,3.823531522,1096.507466,440.6439111,975.6070296,2563.509195,1664.714638,2373.897546,2509.450356,4.685313975,1261.769594,316.9319403,2244.680708,908.303412,3944.510396,201.0464571,7605.50777,13590.60255,53392.31808,1142.736955,8632.929818,20365.5685,2722.988689,843.1357323,3358.210589,2166.756396,39486.45273,25061.22654,40618.77722,33563.17076,43980.12324,51164.78997,7152.755055,716.833744,13945.91091,13919.40889,1985.941716,12214.76726,840.1006825,355551.408,21018.59374,50731.66796,6664.69094,704.3870505,11151.43579,5110.224187,17270.99887,20950.10903,22490.79195,2585.018449,7573.191622,8838.216707,4357.567834,1060.927482,11561.7081,6840.901682,10549.50087,11128.66509,46561.7724,10.48121028,7134.98307,1682.082827,6301.772418,13546.98456,31044.09729,10638.47377,3058.068174,287.4807477,10669.55814,2397.037125,6829.907122,1838.584914,4200.726027,36568.99379,5576.554086,2245.374234,536017.7607,3613.823449,14881.72189,10384.36391,28551.62641,8078.92391,9.739314022,1.40300659,30.85372472,48.30016318,153.3397776,1576.392062,4.703138826,12142.93223,827.5221141,18127.82414,8084.290721,181.4070512
200356,,,,,0.201402484,6.57E-05,0.109693906,-367.5133325,93.99101145,-367.5253487,-367.5123883,2.422117646,1674.640594,183.6223465,1287.690913,2837.721945,313.3729194,1135.894173,37.37324666,77.22614684,1519.091339,179.6556224,2916.415611,534.5435896,6388.492957,42.20777211,11710.68092,4689.283179,57262.34882,281.3472455,3008.824162,24731.76716,2508.766115,2599.990034,12288.7065,1020.587255,34115.01016,6676.911715,8929.454135,12539.71451,10239.37422,12951.37376,1795.146177,2352.799718,12386.11683,8346.855492,613.8572518,15995.56568,931.1337761,90575.37502,13028.60882,3428.985254,6663.667486,806.6336177,5346.350727,5304.60732,28648.86588,16562.85828,23255.357,13900.00764,1295.852342,4168.427931,731.9811875,5623.609799,1582.041252,679.5125115,7791.657526,8248.060811,12353.71353,70.52229562,3440.782704,738.0791908,7448.615418,8865.256606,12972.61026,8152.848647,12245.20446,395.402393,16704.73798,2554.819342,1189.758854,4890.451456,4710.136081,19613.8365,3781.439352,33.81526732,310921.0659,6909.967095,12933.19114,33674.71956,15705.52968,1173.976119,3.118251052,25.80835049,139.5538787,45.84626832,8.703698933,3278.008216,3127.527513,28377.64194,1802.748125,6189.614392,11495.05673,96.81327579
200357,,,,,0.227214872,7.83E-05,0.109225427,-443.899196,101.1785943,-443.913998,-443.8982519,2.930022817,2055.262454,292.363242,657.1094043,2093.547026,2112.420098,2422.620217,2634.366913,54.08666088,1002.182981,173.3562205,2852.213544,1032.424644,6593.855725,1456.232921,7528.961057,22380.14047,3077.620851,5075.04013,4391.0617,11381.41469,2332.013094,2501.835194,18494.71346,821.5382961,25920.51262,36904.18591,12007.07888,15133.15475,67886.39208,3922.011874,4156.171182,1357.485011,7166.025453,116.9407469,1636.015632,134.8239983,846.0555,14347.97786,24337.36705,66392.83443,1904.821718,582.9723184,17646.1004,12542.89976,32246.60294,3948.236368,5688.510654,9773.372891,8206.74751,1892.456078,814.6410468,5327.626968,7618.572161,11515.97506,6769.396939,11918.11727,60574.242,403.1614576,2305.11574,1225.201761,7200.299655,18058.22704,8165.900534,26225.84747,11541.09316,693.5117188,2879.55822,2801.918099,4945.346009,983.7778052,5684.403467,29758.51915,6090.482519,5528.008365,317367.1926,8260.899969,7643.392879,25258.51979,839.620501,10189.00388,1.919431384,33.25784993,17.66142356,13.7621369,546.9329126,649.9708748,87.81810091,15243.5835,1448.045492,35467.57141,23156.59579,210.4023736
200358,,,,,0.267001861,8.01E-05,0.137818559,-371.0732856,101.0354351,-371.0887241,-371.0723414,1.876404383,2325.151524,741.7230809,360.9019275,1741.784761,1081.066935,225.058858,1134.264938,20.86662362,4534.802699,330.2781057,3031.501305,732.9976035,1152.52108,385.1710902,4309.601059,40231.13263,44961.60825,2519.65954,1717.756042,20985.09744,3571.03425,4355.026724,16188.9683,189.2965039,2040.108042,38626.42118,37772.07186,28379.64029,35201.43905,3100.155927,7280.980518,2488.537476,13125.52674,1941.893967,404.0486549,13813.23413,333.6157245,354801.8556,6333.801635,39029.33443,1147.611749,737.3483782,1143.599551,8797.789647,40157.44287,20428.62925,29019.9225,5785.462301,6622.299092,6246.031108,3040.151205,13875.23601,2695.766319,8736.470166,1689.095385,2151.806223,36260.98696,320.0032454,3007.586621,599.7869366,7488.253887,15344.09857,28733.58605,18455.46734,18739.31393,133.1340121,15304.32217,4943.318092,3412.999413,3421.647031,10802.55975,29571.7107,17852.50776,4134.39558,518767.7753,6462.679631,24193.121,7736.4398,13209.54072,2795.327904,6.0069831,19.48019767,41.80194095,34.82547812,535.8210694,2665.419954,1043.722613,24200.96721,402.4111058,35153.56054,15071.62328,204.3798322
200359,,,,,0.223364635,6.99E-05,0.139418681,-405.8136214,88.69949359,-405.8266428,-405.8126772,1.267542662,1700.334154,637.0860808,248.450022,1754.006203,864.7572367,809.0819797,2401.914106,21.51310791,1084.500818,295.1340516,813.6306766,732.2774199,4254.978746,715.9249168,8050.881799,7621.418767,7371.935598,2998.275322,9252.69217,16426.54771,2159.602074,1456.533739,20316.81804,1831.443789,3593.114704,29828.44816,29197.16937,32487.24805,58210.47055,50164.23127,7018.192868,1040.762844,1166.839997,10319.76475,243.7337717,14156.20349,867.3296544,14394.91523,13790.85833,12940.88936,5376.917227,447.6540691,17517.01642,5089.518594,29755.86135,12671.73789,39296.11181,7507.033002,7939.95971,5066.727452,2104.433822,5515.28011,10533.65173,11012.01693,5271.133488,14208.9342,47447.4689,288.1882258,1608.278223,1261.324311,8163.424943,19336.68894,745.7664874,5492.874574,688.0790107,911.8134696,40168.90743,5176.77327,5688.246222,641.2413648,3821.837338,25103.58839,5807.375038,1755.389932,434655.6381,7081.889088,15911.13271,1113.958826,9535.693141,7172.995698,12.01284536,32.90112021,166.7482511,30.89562706,325.2876661,1435.400615,2948.270189,5933.969061,267.464728,16822.39349,12363.79538,664.7445026
200360,,,,,0.219183953,6.49E-05,0.216420391,-460.3725474,110.7031075,-460.3833467,-460.3716032,2.586628973,2193.65187,276.2594158,645.331477,2422.033479,60.57106961,3182.889798,2491.469035,50.69490176,6176.793569,128.9629246,147.3659777,972.24681,3141.588747,664.1956465,2142.701923,39752.69018,55872.12746,7960.599609,1070.763109,11141.28697,661.8696179,3787.919942,12510.53796,533.4534349,41658.3035,12933.09974,21390.72612,5909.357681,14201.73827,40357.12927,5281.59356,2004.730706,5584.140362,10615.19117,2249.830707,15415.57117,787.5306293,250237.9745,23522.76408,76063.92894,7169.131918,357.9946153,1865.32888,8812.458764,823.2392263,14488.8374,36960.73536,4112.399667,4456.966645,1326.097268,3757.770667,14997.3582,9554.737553,2588.611972,9089.435268,11353.49216,64659.79334,588.257963,8827.494687,43.92790821,471.2593801,15783.04694,5071.585058,13259.70861,10605.15407,1026.082141,6348.902416,3533.214469,1788.309811,1902.9344,16916.43491,7926.389783,14394.29959,2990.181724,421594.7142,3794.383834,20640.49154,24877.37093,3683.634603,11323.4727,4.923936417,35.90845096,87.04337806,56.26176518,79.49424575,927.9835175,1777.987487,3922.554218,1329.74192,22988.86185,11319.70782,543.18124
200361,,,,,0.157965098,5.49E-05,0.144316572,-402.2043675,84.84378716,-402.2140822,-402.2034233,0.748081621,1805.974656,847.4127723,1525.279577,1950.860121,2259.028174,2084.335929,945.9014966,35.96790368,4931.839738,172.8865022,3.02480041,699.5823429,4240.832234,372.5809891,11206.14029,4107.435035,468.0380353,7688.718103,8783.276361,8448.66552,3337.212566,1058.989399,8097.354915,1637.417848,5295.423895,33332.6507,7547.26209,22797.06651,65006.78549,9396.31193,6242.729135,118.6088505,1353.457239,102.0694677,2178.750538,8421.953785,146.6259119,142496.5455,25045.72413,76158.659,2699.796745,21.01151534,10773.49561,4593.955533,39393.46966,14261.60028,18151.9241,2426.897412,4965.86104,6017.149793,4211.749479,5506.316316,820.0053256,5564.992057,7499.435575,9710.153389,48831.93944,381.7823417,7086.52392,415.1211352,1279.631366,17119.68071,7751.493501,17791.92214,966.3968215,318.1022757,23404.17526,4768.437353,6923.900791,3892.576405,26209.69673,25468.47099,4556.962603,3902.894851,121302.42,11560.90042,3855.428903,26451.22661,23324.30978,923.955824,10.11769561,33.42597259,195.1527098,14.27747183,643.0983668,1706.048588,2321.064267,28791.73541,2619.918168,38491.47329,7156.481903,555.621338
200362,,,,,0.200874727,6.54E-05,0.114198999,-404.6215642,86.42825447,-404.6338407,-404.62062,2.059480494,1637.178679,819.2466084,896.2267309,1538.872318,42.55836978,1296.092905,1080.307196,81.492888,2514.290865,321.7484757,1259.872844,979.9369881,2270.648014,1356.483306,14933.94067,24402.79192,34769.06594,8383.890047,5831.819949,2445.388769,4838.298962,2954.779111,11044.56655,1237.691716,44078.89929,40446.70473,6169.811659,29063.82327,8399.589794,25310.70066,7519.80455,1070.415184,12877.7101,275.5535598,158.9237804,5551.431284,251.6056819,304913.7302,24174.96267,29952.14602,3000.869964,372.1261722,17195.23401,591.7436607,35448.59056,8033.336443,35708.56508,12850.77593,7250.265912,4892.797822,5632.338357,4348.768718,1248.253854,18696.80857,1119.153735,12072.94817,29338.13979,359.3539551,3116.503216,1709.977343,1926.39196,1178.353006,20902.71917,14308.61671,3362.71844,604.5657643,39205.49973,1173.378191,2759.416102,2621.735432,16928.32241,13536.44252,12626.69182,1613.249864,394552.1184,10476.80564,678.2374833,32211.54132,25651.33342,5892.807616,5.244097973,28.65989639,117.737252,38.98182839,113.0854179,897.9401683,1760.631745,11766.89649,461.7170763,26043.24443,16899.13291,697.3077136
200363,,,,,0.183659835,6.37E-05,0.080890953,-499.0164909,94.2822636,-499.0272472,-499.0155468,2.010512608,1629.008474,181.9450982,304.9106561,1862.042427,1405.167371,1025.643448,2181.231658,9.460784763,5926.925549,78.40180468,3419.477702,187.0779788,5313.460057,2165.500356,13722.06725,2658.73933,25755.80567,6214.008177,8030.049285,25919.87598,2044.779007,3880.01963,4720.631716,1202.963778,34089.605,47083.34588,23105.84181,29087.97467,37289.83455,24134.76107,1573.514408,398.4484545,4712.82238,7824.945309,1153.913388,10752.79504,1046.243752,234033.9532,21301.30613,7536.23809,3886.919255,333.0910501,1131.527612,5432.009823,2376.771647,14291.73116,23988.90586,4417.047023,362.2104067,3754.850403,6693.174183,2285.645454,1633.024178,13509.75891,7304.936186,8727.957076,25566.468,369.8976365,1773.896838,1710.062318,5868.644802,10061.1072,11253.52615,24419.91131,2287.263297,169.4892759,18473.78308,4482.498694,4968.403201,5512.494415,14083.42386,9929.980079,18690.6519,676.1281899,124571.8763,792.5595433,13139.58378,23415.50429,3800.747277,734.2350819,8.070019852,6.467715366,56.20194118,69.36220031,1035.317228,3198.851362,3009.52881,24004.39438,1864.978071,16643.88979,19565.35358,548.435005
200364,,,,,0.203944681,5.96E-05,0.111960727,-367.5273061,94.35251021,-367.5375257,-367.5263619,0.98279213,1542.063959,297.3615933,1051.628092,1769.258827,2298.086085,4321.992902,2421.033372,18.3724236,3963.30492,182.741853,62.89591976,597.3278207,4137.142405,1489.450698,2569.477424,41535.67585,4614.814686,6919.069106,4716.419009,10216.05682,664.7201814,275.6299235,7098.353625,2866.734045,33430.37809,30973.41125,14763.80939,21247.96531,67971.05812,14996.41354,2865.067389,63.23932917,4432.828035,4489.614927,1733.954437,1457.422279,1182.808734,135255.6681,19516.19911,28268.42986,2758.524617,46.01441486,6617.747722,9704.195342,4079.748857,22696.11371,37788.41072,13450.17007,2125.322418,3132.360575,4905.574858,7805.141667,3645.181181,10943.07775,11622.28007,12244.1849,32254.3236,88.84658131,2251.338472,1455.530854,423.2810714,14870.77149,29117.0274,1310.156423,13540.88259,719.7176321,17329.14052,3876.281766,1304.818128,2705.236459,19756.60229,27703.64736,8691.623032,1452.9744,255633.6232,8541.568011,17751.74187,31320.79759,104.907089,7842.575381,12.92367397,37.31115271,15.65971995,79.24483653,183.4226266,1786.677627,975.4834175,25299.55896,1729.290084,25936.15283,18110.55086,353.5481722
200365,,,,,0.22512744,6.77E-05,0.129187357,-368.6833043,96.83185367,-368.6948917,-368.6823602,1.144331714,1890.397855,333.0635377,1294.833914,1566.092711,1303.15108,3483.215766,392.9786794,64.66043345,4970.965502,288.5285281,1721.67384,941.5940217,2335.500634,179.3668261,12096.31412,20691.68275,14232.19137,2964.922032,6398.865096,11986.97872,4558.729227,1149.856511,6853.868997,476.4057671,2726.753259,35515.25113,47280.76462,10917.24695,1125.571153,38477.6837,8406.954824,2066.293526,11251.46683,2701.233298,2068.477337,17587.17716,463.8198766,227634.1934,20008.57079,44890.31523,1043.002733,77.43546582,9638.854192,6231.656887,30757.00184,2631.521399,34203.94966,8915.539781,1195.223952,997.8357964,4833.125756,15918.1277,10962.57653,735.7881589,6321.119921,6283.501504,41683.83324,361.7385865,4393.363973,886.8964199,8474.235854,7991.049556,11529.70057,3884.157297,15095.5363,1512.463055,42161.58611,2930.322911,1390.87746,1432.403063,1316.959526,7044.156555,9035.047029,267.6984065,341718.1466,5243.88853,20875.29321,24029.48641,11035.27792,12450.02453,5.730828073,34.25448528,155.6863693,71.90602951,568.8945877,1127.719992,92.02291121,21067.76323,1509.17343,19136.96528,19746.24329,155.3823979
200366,,,,,0.181975291,6.65E-05,0.098833718,-801.5837639,105.8943058,-801.5952755,-801.5828197,2.048811849,2070.72031,198.1790011,115.1082958,589.6485281,1925.490614,4093.877875,2033.092514,110.9915339,3635.021348,283.9369021,474.2410024,616.6053434,2508.591431,2310.601983,1645.319187,18741.74495,36829.51611,5448.01891,7225.892829,13249.57092,4286.370136,1152.783461,6061.857078,1467.346377,9209.362147,14326.86182,8707.319466,23519.46815,30759.73021,17571.32259,3098.242632,2582.092747,4355.488847,13550.44818,1073.282902,19614.18694,601.7710924,259800.9145,6644.965834,39992.21309,3461.390484,352.9626365,9269.119005,252.328908,27394.02957,3065.842325,33041.4373,5123.356093,7290.219668,2794.482873,2875.548939,17973.43579,2622.478666,19125.56226,9549.698603,11084.18564,1063.622769,249.7962174,701.797911,876.9564095,7200.236549,18335.03653,2022.22573,5443.730381,3908.612761,253.4266382,40303.25525,4346.226446,1482.139413,4190.326859,20018.9161,31200.08616,15120.4062,4031.647217,325400.3953,509.8753139,26114.83388,20445.24125,14049.27209,6483.537267,7.538029977,11.15083653,143.6684439,72.36732776,90.04509861,3253.553017,3512.80438,7264.469413,930.6249059,40884.14466,19301.27337,331.6829973
200367,,,,,0.183652397,6.39E-05,0.079444094,-499.0095734,93.98687812,-499.0203316,-499.0086292,4.666394206,1701.121105,623.4384611,1225.771532,1360.106945,1482.53758,2753.264226,1485.0516,115.4428549,3227.594839,87.84518756,771.2621229,735.4013363,3233.546473,856.1476141,3132.491967,23877.84255,22272.55614,4782.000555,7517.411523,13448.63894,746.8777001,1940.843436,14322.20321,1348.924724,40775.80129,5568.395909,12742.00021,24962.70283,12748.43642,38512.80328,3241.909282,2120.977897,5312.748221,13185.0362,1335.162898,16541.92048,648.3846332,116625.7335,1357.963712,52370.17715,3040.44121,599.5122279,13576.27847,4362.656531,28879.11055,21860.72381,21098.00155,6057.44296,2153.155213,2019.312886,3148.923795,17888.29003,5889.085155,2370.937607,5031.918269,2567.841035,54080.35024,224.7331143,4264.657433,904.3618816,7529.765669,252.6484401,10319.56564,5194.211989,11693.04461,1253.74344,45768.18394,2153.806959,6130.879369,3130.077238,18644.17664,4088.057293,12223.56618,3977.969994,350406.2115,4783.267559,18130.72259,28981.98861,24836.07622,13695.06536,7.72447167,8.994075121,198.5357879,33.06300727,1013.963675,915.2839466,380.5273052,2940.909776,1334.254136,28525.60977,9578.230774,477.2181254
200368,,,,,0.173650616,7.28E-05,0.106689203,-403.4037475,96.13418303,-403.4181028,-403.4028033,2.646947649,2086.781822,756.1060164,676.20912,2182.149364,286.6239614,2884.757535,2844.997184,61.68573091,4377.556405,221.9596451,903.2462724,317.8339196,671.681578,1732.540909,2473.954561,34734.53571,707.3963058,3021.416809,7940.426744,19099.1043,39.34215165,1279.879354,4979.093022,959.9123319,24526.54845,5760.753668,22645.42389,27954.49539,47535.93141,45202.77896,6892.260356,1301.35926,7856.119108,14330.92641,1455.051732,18477.78338,937.6961368,275663.4284,10842.21344,20921.06798,4124.946768,643.7966004,3400.119366,6960.410206,3094.652308,3964.414926,33340.02476,5808.960791,403.1752102,2327.161607,5825.955895,22788.19388,2201.544591,13945.12723,2943.696312,12398.78954,53257.33859,536.2670309,196.9143684,969.5702392,5332.500502,1791.669919,24144.06127,9002.135868,6479.840122,133.5588535,27992.40176,5354.043563,6703.609997,4867.68932,4691.155872,7752.057719,4175.62476,5607.032478,81159.65146,6197.146372,21924.51846,2506.787965,17566.84691,3102.340734,2.756832242,30.2256781,48.8589025,84.51233476,607.426718,1144.561231,2622.900519,15290.82169,950.0263916,14001.07105,2869.188665,287.9324218
200369,,,,,0.224554689,6.94E-05,0.138251692,-405.8123067,89.37444857,-405.8245925,-405.8113626,1.823066657,1527.081002,95.19087956,565.0876568,1792.828064,638.0610686,142.0447182,1662.363896,93.23578465,556.7417291,21.39128346,89.14051572,501.782166,1685.08741,1267.116894,9808.215706,23135.92592,32204.09375,7959.031572,2157.86895,5212.462095,1716.200666,384.5532452,15193.07135,1604.33725,37373.70321,35720.04318,47957.00195,4261.215125,27968.13966,37290.20843,1256.229956,145.2344722,6043.529007,2256.172557,1246.66028,18721.33662,824.6681419,272562.1383,23588.48697,64173.99884,5514.185652,509.8658588,2133.355511,12486.26162,41082.36555,21967.02942,32953.18684,6537.76575,5214.743445,2445.855124,4567.188549,9528.2952,8723.749812,5395.01104,4015.10163,2317.097416,591.6466111,487.1189626,3668.03399,1146.991835,6714.182787,13423.70549,5164.67162,23608.31914,17440.37954,954.1316867,9853.542485,2307.473479,2360.582997,3678.693059,30051.84434,4225.491344,12034.11307,4361.383046,8730.389028,4155.285195,271.4801373,18097.08898,544.0130453,1250.231882,6.340608551,31.12550835,12.69583682,6.141744358,859.6198931,2949.145213,2689.165863,7903.386455,2784.639957,1886.540573,18798.40407,541.2036604
200370,,,,,0.229301224,6.05E-05,0.134878047,-368.7039502,92.83548022,-368.713846,-368.703006,1.231820141,1270.043629,805.3317124,71.12055679,2230.618865,1250.179405,1492.69006,2969.334517,14.84139035,3298.240137,270.4828183,1158.16086,771.9973619,4149.718209,3056.058548,14461.32088,32273.80352,52263.36665,3345.517588,9386.781448,19534.86938,2531.72576,2526.1725,4056.838774,1870.626593,17273.21749,16175.88029,29261.90761,29121.47013,22536.28822,7029.850095,4303.780938,731.329789,11687.47642,354.0169646,1803.251019,14555.15919,106.4409758,82485.04577,21960.69142,58440.09497,1222.218734,580.407408,15659.06608,6458.095114,14877.77154,4862.455112,4819.254078,5370.557807,8007.504219,8381.248793,367.2986854,20039.744,4424.468776,16713.00665,2076.045562,9686.738609,15744.53015,202.5144775,1587.411977,1710.984775,2935.762848,5227.561426,12612.95472,10791.01006,11782.39792,49.74214704,18229.36839,5192.761834,116.6242169,2493.6971,21415.52229,3498.000423,2936.618513,5083.133672,411417.4049,514.7377356,9744.880019,2298.400238,3981.166675,2600.654693,0.095880748,12.34310477,138.5375711,61.79772377,540.8948335,67.08500859,909.4208176,28830.3148,145.7417312,39123.33197,14282.70343,313.5214967
